,lat,lon,capacity
27075,43.4375,-107.125,4.21
27076,43.4375,-107.0625,4.21
27077,43.4375,-107.0625,4.21
27078,43.4375,-105.9375,4.36
27079,43.4375,-105.9375,4.36
27080,43.4375,-105.9375,4.36
27081,43.46875,-109.5,3.89
27082,43.46875,-109.5,3.89
27083,43.46875,-109.3125,4.23
27084,43.46875,-109.25,4.23
27085,43.46875,-109.25,4.23
27086,43.46875,-109.25,4.23
27087,43.46875,-109.25,4.23
27088,43.46875,-109.1875,4.23
27089,43.46875,-109.1875,4.23
27090,43.46875,-109.1875,4.23
27091,43.46875,-109.1875,4.23
27092,43.46875,-109.125,4.23
27093,43.46875,-109.125,4.23
27094,43.46875,-109.125,4.23
27095,43.46875,-107.3125,4.21
27096,43.46875,-107.1875,4.21
27097,43.46875,-107.1875,4.21
27098,43.46875,-107.1875,4.21
27099,43.46875,-107.1875,4.21
27100,43.46875,-107.125,4.21
27101,43.46875,-107.125,4.21
27102,43.46875,-107.125,4.21
27103,43.46875,-107.0625,4.21
27104,43.46875,-107.0,4.21
27105,43.46875,-106.0625,4.36
27106,43.46875,-106.0,4.36
27107,43.46875,-101.0,4.23
27108,43.46875,-122.3125,4.12
27109,43.46875,-109.5,3.89
27110,43.46875,-109.5,3.89
27111,43.46875,-109.375,3.89
27112,43.46875,-109.3125,4.23
27113,43.46875,-109.3125,4.23
27114,43.46875,-109.3125,4.23
27115,43.46875,-109.3125,4.23
27116,43.46875,-109.25,4.23
27117,43.46875,-109.25,4.23
27118,43.46875,-109.25,4.23
27119,43.46875,-109.25,4.23
27120,43.46875,-109.1875,4.23
27121,43.46875,-109.1875,4.23
27122,43.46875,-109.1875,4.23
27123,43.46875,-109.1875,4.23
27124,43.46875,-109.125,4.23
27125,43.46875,-109.125,4.23
27126,43.46875,-109.125,4.23
27127,43.46875,-109.0625,4.23
27128,43.46875,-107.3125,4.21
27129,43.46875,-107.1875,4.21
27130,43.46875,-107.1875,4.21
27131,43.46875,-107.1875,4.21
27132,43.46875,-107.125,4.21
27133,43.46875,-107.125,4.21
27134,43.46875,-107.125,4.21
27135,43.46875,-107.0625,4.21
27136,43.46875,-107.0625,4.21
27137,43.46875,-107.0,4.21
27138,43.46875,-106.0625,4.36
27139,43.46875,-106.0,4.36
27140,43.46875,-101.0,4.23
27141,43.5,-122.3125,4.12
27142,43.5,-109.5625,3.89
27143,43.5,-109.5,3.89
27144,43.5,-109.5,3.89
27145,43.5,-109.375,3.89
27146,43.5,-109.3125,4.23
27147,43.5,-109.3125,4.23
27148,43.5,-109.3125,4.23
27149,43.5,-109.3125,4.23
27150,43.5,-109.25,4.23
27151,43.5,-109.25,4.23
27152,43.5,-109.25,4.23
27153,43.5,-109.25,4.23
27154,43.5,-109.1875,4.23
27155,43.5,-109.1875,4.23
27156,43.5,-109.1875,4.23
27157,43.5,-109.1875,4.23
27158,43.5,-109.125,4.23
27159,43.5,-109.125,4.23
27160,43.5,-109.125,4.23
27161,43.5,-109.0625,4.23
27162,43.5,-107.25,4.21
27163,43.5,-107.1875,4.21
27164,43.5,-107.1875,4.21
27165,43.5,-107.125,4.21
27166,43.5,-107.125,4.21
27167,43.5,-107.125,4.21
27168,43.5,-107.0625,4.21
27169,43.5,-107.0625,4.21
27170,43.5,-107.0,4.21
27171,43.5,-107.0,4.21
27172,43.5,-106.0,4.36
27173,43.5,-101.0,4.23
27174,43.5,-117.0,4.6
27175,43.5,-116.9375,4.6
27176,43.5,-109.5625,3.89
27177,43.5,-109.5625,3.89
27178,43.5,-109.5625,3.89
27179,43.5,-109.5,3.89
27180,43.5,-109.5,3.89
27181,43.5,-109.4375,3.89
27182,43.5,-109.4375,3.89
27183,43.5,-109.4375,3.89
27184,43.5,-109.375,3.89
27185,43.5,-109.375,3.89
27186,43.5,-109.375,3.89
27187,43.5,-109.3125,4.23
27188,43.5,-109.3125,4.23
27189,43.5,-109.3125,4.23
27190,43.5,-109.3125,4.23
27191,43.5,-109.25,4.23
27192,43.5,-109.25,4.23
27193,43.5,-109.25,4.23
27194,43.5,-109.25,4.23
27195,43.5,-109.1875,4.23
27196,43.5,-109.1875,4.23
27197,43.5,-109.1875,4.23
27198,43.5,-109.125,4.23
27199,43.5,-109.125,4.23
27200,43.5,-109.125,4.23
27201,43.5,-109.0625,4.23
27202,43.5,-109.0625,4.23
27203,43.5,-108.9375,4.23
27204,43.5,-107.25,4.21
27205,43.5,-107.25,4.21
27206,43.5,-107.125,4.21
27207,43.5,-107.125,4.21
27208,43.5,-107.125,4.21
27209,43.5,-107.0625,4.21
27210,43.5,-107.0625,4.21
27211,43.5,-107.0625,4.21
27212,43.5,-107.0625,4.21
27213,43.5,-106.9375,4.21
27214,43.5,-106.0,4.36
27215,43.53125,-109.9375,3.89
27216,43.53125,-109.625,3.89
27217,43.53125,-109.5625,3.89
27218,43.53125,-109.5625,3.89
27219,43.53125,-109.5625,3.89
27220,43.53125,-109.5625,3.89
27221,43.53125,-109.5,3.89
27222,43.53125,-109.4375,3.89
27223,43.53125,-109.375,3.89
27224,43.53125,-109.375,3.89
27225,43.53125,-109.3125,4.23
27226,43.53125,-109.3125,4.23
27227,43.53125,-109.25,4.23
27228,43.53125,-109.25,4.23
27229,43.53125,-109.1875,4.23
27230,43.53125,-109.125,4.23
27231,43.53125,-109.125,4.23
27232,43.53125,-109.125,4.23
27233,43.53125,-109.0625,4.23
27234,43.53125,-109.0625,4.23
27235,43.53125,-109.0625,4.23
27236,43.53125,-107.25,4.21
27237,43.53125,-107.125,4.21
27238,43.53125,-107.0625,4.21
27239,43.53125,-107.0625,4.21
27240,43.53125,-107.0625,4.21
27241,43.53125,-107.0625,4.21
27242,43.53125,-106.125,4.36
27243,43.53125,-106.0,4.36
27244,43.53125,-113.5625,4.37
27245,43.53125,-109.8125,3.89
27246,43.53125,-109.625,3.89
27247,43.53125,-109.4375,3.89
27248,43.53125,-109.4375,3.89
27249,43.53125,-109.375,3.89
27250,43.53125,-109.375,3.89
27251,43.53125,-109.375,3.89
27252,43.53125,-109.3125,4.23
27253,43.53125,-109.3125,4.23
27254,43.53125,-109.3125,4.23
27255,43.53125,-109.25,4.23
27256,43.53125,-109.1875,4.23
27257,43.53125,-109.125,4.23
27258,43.53125,-109.125,4.23
27259,43.53125,-109.125,4.23
27260,43.53125,-109.0625,4.23
27261,43.53125,-109.0625,4.23
27262,43.53125,-107.25,4.21
27263,43.53125,-107.0625,4.21
27264,43.53125,-107.0625,4.21
27265,43.53125,-107.0625,4.21
27266,43.53125,-107.0625,4.21
27267,43.53125,-107.0,4.21
27268,43.53125,-107.0,4.21
27269,43.53125,-107.0,4.21
27270,43.53125,-107.0,4.21
27271,43.53125,-106.9375,4.21
27272,43.53125,-106.9375,4.21
27273,43.5625,-113.5625,4.37
27274,43.5625,-109.8125,3.89
27275,43.5625,-109.6875,3.89
27276,43.5625,-109.625,3.89
27277,43.5625,-109.625,3.89
27278,43.5625,-109.625,3.89
27279,43.5625,-109.3125,4.23
27280,43.5625,-109.3125,4.23
27281,43.5625,-109.3125,4.23
27282,43.5625,-109.25,4.23
27283,43.5625,-109.25,4.23
27284,43.5625,-109.1875,4.23
27285,43.5625,-109.1875,4.23
27286,43.5625,-109.125,4.23
27287,43.5625,-109.125,4.23
27288,43.5625,-109.125,4.23
27289,43.5625,-109.0625,4.23
27290,43.5625,-109.0625,4.23
27291,43.5625,-109.0,4.23
27292,43.5625,-109.0,4.23
27293,43.5625,-107.25,4.21
27294,43.5625,-107.0625,4.21
27295,43.5625,-107.0625,4.21
27296,43.5625,-107.0625,4.21
27297,43.5625,-107.0,4.21
27298,43.5625,-107.0,4.21
27299,43.5625,-107.0,4.21
27300,43.5625,-106.9375,4.21
27301,43.5625,-106.125,4.36
27302,43.5625,-109.8125,3.89
27303,43.5625,-109.6875,3.89
27304,43.5625,-109.6875,3.89
27305,43.5625,-109.4375,3.89
27306,43.5625,-109.375,3.89
27307,43.5625,-109.3125,4.23
27308,43.5625,-109.3125,4.23
27309,43.5625,-109.3125,4.23
27310,43.5625,-109.3125,4.23
27311,43.5625,-109.25,4.23
27312,43.5625,-109.25,4.23
27313,43.5625,-109.1875,4.23
27314,43.5625,-109.1875,4.23
27315,43.5625,-109.125,4.23
27316,43.5625,-109.125,4.23
27317,43.5625,-109.125,4.23
27318,43.5625,-109.0625,4.23
27319,43.5625,-109.0625,4.23
27320,43.5625,-109.0625,4.23
27321,43.5625,-107.25,4.21
27322,43.5625,-107.0625,4.21
27323,43.5625,-107.0625,4.21
27324,43.5625,-107.0625,4.21
27325,43.5625,-107.0,4.21
27326,43.5625,-106.125,4.36
27327,43.5625,-101.3125,4.23
27328,43.5625,-101.3125,4.23
27329,43.59375,-109.875,3.89
27330,43.59375,-109.75,3.89
27331,43.59375,-109.75,3.89
27332,43.59375,-109.6875,3.89
27333,43.59375,-109.6875,3.89
27334,43.59375,-109.6875,3.89
27335,43.59375,-109.3125,4.23
27336,43.59375,-109.1875,4.23
27337,43.59375,-109.1875,4.23
27338,43.59375,-109.125,4.23
27339,43.59375,-109.125,4.23
27340,43.59375,-109.0625,4.23
27341,43.59375,-109.0625,4.23
27342,43.59375,-109.0625,4.23
27343,43.59375,-107.0625,4.21
27344,43.59375,-107.0625,4.21
27345,43.59375,-107.0,4.21
27346,43.59375,-106.9375,4.21
27347,43.59375,-106.125,4.36
27348,43.59375,-122.3125,4.12
27349,43.59375,-109.1875,4.23
27350,43.59375,-109.1875,4.23
27351,43.59375,-109.1875,4.23
27352,43.59375,-109.1875,4.23
27353,43.59375,-109.125,4.23
27354,43.59375,-109.125,4.23
27355,43.59375,-109.125,4.23
27356,43.59375,-109.0625,4.23
27357,43.59375,-108.75,4.23
27358,43.59375,-108.75,4.23
27359,43.59375,-108.75,4.23
27360,43.59375,-108.625,4.49
27361,43.59375,-108.5625,4.49
27362,43.59375,-107.25,4.21
27363,43.59375,-107.0625,4.21
27364,43.59375,-107.0625,4.21
27365,43.59375,-107.0625,4.21
27366,43.59375,-107.0,4.21
27367,43.59375,-107.0,4.21
27368,43.59375,-107.0,4.21
27369,43.59375,-106.9375,4.21
27370,43.59375,-106.9375,4.21
27371,43.59375,-106.1875,4.36
27372,43.59375,-106.125,4.36
27373,43.59375,-106.0625,4.36
27374,43.625,-110.0,3.89
27375,43.625,-109.3125,4.23
27376,43.625,-109.1875,4.23
27377,43.625,-109.1875,4.23
27378,43.625,-109.1875,4.23
27379,43.625,-109.125,4.23
27380,43.625,-109.125,4.23
27381,43.625,-109.0625,4.23
27382,43.625,-109.0625,4.23
27383,43.625,-107.0625,4.21
27384,43.625,-107.0,4.21
27385,43.625,-107.0,4.21
27386,43.625,-107.0,4.21
27387,43.625,-106.9375,4.21
27388,43.625,-106.9375,4.21
27389,43.625,-106.1875,4.36
27390,43.625,-106.1875,4.36
27391,43.625,-106.125,4.36
27392,43.625,-106.125,4.36
27393,43.625,-106.0625,4.36
27394,43.65625,-109.3125,4.23
27395,43.65625,-109.1875,4.23
27396,43.65625,-109.1875,4.23
27397,43.65625,-109.125,4.23
27398,43.65625,-109.125,4.23
27399,43.65625,-109.125,4.23
27400,43.65625,-108.6875,4.23
27401,43.65625,-108.625,4.49
27402,43.65625,-107.1875,4.21
27403,43.65625,-107.0625,4.21
27404,43.65625,-107.0625,4.21
27405,43.65625,-107.0,4.21
27406,43.65625,-107.0,4.21
27407,43.65625,-107.0,4.21
27408,43.65625,-107.0,4.21
27409,43.65625,-106.9375,4.21
27410,43.65625,-106.9375,4.21
27411,43.65625,-106.1875,4.36
27412,43.65625,-106.1875,4.36
27413,43.65625,-106.1875,4.36
27414,43.65625,-106.125,4.36
27415,43.65625,-106.125,4.36
27416,43.65625,-106.125,4.36
27417,43.65625,-109.1875,4.23
27418,43.65625,-109.1875,4.23
27419,43.65625,-109.125,4.23
27420,43.65625,-109.0625,4.23
27421,43.65625,-109.0625,4.23
27422,43.65625,-107.1875,4.21
27423,43.65625,-107.0625,4.21
27424,43.65625,-107.0625,4.21
27425,43.65625,-107.0,4.21
27426,43.65625,-107.0,4.21
27427,43.65625,-107.0,4.21
27428,43.65625,-107.0,4.21
27429,43.65625,-106.9375,4.21
27430,43.65625,-106.9375,4.21
27431,43.65625,-106.1875,4.36
27432,43.65625,-106.1875,4.36
27433,43.65625,-106.1875,4.36
27434,43.6875,-109.1875,4.23
27435,43.6875,-109.1875,4.23
27436,43.6875,-109.0625,4.23
27437,43.6875,-109.0625,4.23
27438,43.6875,-107.0625,4.21
27439,43.6875,-107.0,4.21
27440,43.6875,-107.0,4.21
27441,43.6875,-107.0,4.21
27442,43.6875,-106.9375,4.21
27443,43.6875,-109.125,4.23
27444,43.6875,-109.125,4.23
27445,43.6875,-109.0625,4.23
27446,43.6875,-109.0,4.23
27447,43.6875,-107.1875,4.21
27448,43.6875,-107.0625,4.21
27449,43.6875,-107.0625,4.21
27450,43.6875,-107.0,4.21
27451,43.6875,-107.0,4.21
27452,43.6875,-107.0,4.21
27453,43.6875,-107.0,4.21
27454,43.6875,-106.9375,4.21
27455,43.71875,-109.125,4.23
27456,43.71875,-109.0,4.23
27457,43.71875,-109.0,4.23
27458,43.71875,-109.0,4.23
27459,43.71875,-107.1875,4.21
27460,43.71875,-107.0625,4.21
27461,43.71875,-107.0,4.21
27462,43.71875,-107.0,4.21
27463,43.71875,-107.0,4.21
27464,43.71875,-106.9375,4.21
27465,43.71875,-109.0,4.23
27466,43.71875,-109.0,4.23
27467,43.71875,-109.0,4.23
27468,43.71875,-107.1875,4.21
27469,43.71875,-107.0625,4.21
27470,43.71875,-107.0,4.21
27471,43.71875,-107.0,4.21
27472,43.71875,-107.0,4.21
27473,43.71875,-107.0,4.21
27474,43.71875,-106.9375,4.21
27475,43.75,-109.0,4.23
27476,43.75,-109.0,4.23
27477,43.75,-107.125,4.21
27478,43.75,-107.0625,4.21
27479,43.75,-107.0,4.21
27480,43.75,-107.0,4.21
27481,43.75,-107.0,4.21
27482,43.75,-122.1875,4.12
27483,43.75,-107.125,4.21
27484,43.75,-107.0625,4.21
27485,43.75,-107.0,4.21
27486,43.75,-107.0,4.21
27487,43.75,-107.0,4.21
27488,43.78125,-122.1875,4.12
27489,43.78125,-121.125,4.47
27490,43.78125,-121.0625,4.47
27491,43.78125,-121.0625,4.47
27492,43.78125,-110.375,3.89
27493,43.78125,-107.0,4.21
27494,43.78125,-107.0,4.21
27495,43.78125,-107.0,4.21
27496,43.78125,-107.0,4.21
27497,43.78125,-121.0625,4.47
27498,43.78125,-121.0625,4.47
27499,43.78125,-107.0,4.21
27500,43.78125,-107.0,4.21
27501,43.78125,-107.0,4.21
27502,43.78125,-107.0,4.21
27503,43.8125,-121.125,4.47
27504,43.8125,-121.0625,4.47
27505,43.8125,-121.0625,4.47
27506,43.8125,-121.0625,4.47
27507,43.8125,-107.125,4.21
27508,43.8125,-107.0625,4.21
27509,43.8125,-107.0,4.21
27510,43.8125,-107.0,4.21
27511,43.8125,-106.9375,4.21
27512,43.8125,-121.125,4.47
27513,43.8125,-121.125,4.47
27514,43.8125,-121.125,4.47
27515,43.8125,-121.0625,4.47
27516,43.8125,-121.0625,4.47
27517,43.8125,-121.0625,4.47
27518,43.8125,-121.0625,4.47
27519,43.8125,-121.0,4.47
27520,43.8125,-107.0625,4.21
27521,43.8125,-107.0,4.21
27522,43.84375,-121.1875,4.47
27523,43.84375,-121.125,4.47
27524,43.84375,-121.125,4.47
27525,43.84375,-121.125,4.47
27526,43.84375,-121.0625,4.47
27527,43.84375,-121.0625,4.47
27528,43.84375,-121.0625,4.47
27529,43.84375,-121.0625,4.47
27530,43.84375,-121.0,4.47
27531,43.84375,-120.9375,4.47
27532,43.84375,-120.9375,4.47
27533,43.84375,-107.125,4.21
27534,43.84375,-107.0,4.21
27535,43.84375,-106.9375,4.21
27536,43.84375,-106.9375,4.21
27537,43.84375,-106.9375,4.21
27538,43.84375,-106.9375,4.21
27539,43.84375,-121.1875,4.47
27540,43.84375,-121.1875,4.47
27541,43.84375,-121.1875,4.47
27542,43.84375,-121.125,4.47
27543,43.84375,-121.125,4.47
27544,43.84375,-121.125,4.47
27545,43.84375,-121.0625,4.47
27546,43.84375,-121.0625,4.47
27547,43.84375,-121.0,4.47
27548,43.84375,-107.125,4.21
27549,43.84375,-107.0,4.21
27550,43.84375,-107.0,4.21
27551,43.84375,-107.0,4.21
27552,43.84375,-106.9375,4.21
27553,43.84375,-106.9375,4.21
27554,43.875,-121.1875,4.47
27555,43.875,-121.1875,4.47
27556,43.875,-121.1875,4.47
27557,43.875,-121.1875,4.47
27558,43.875,-121.125,4.47
27559,43.875,-121.125,4.47
27560,43.875,-121.125,4.47
27561,43.875,-121.0625,4.47
27562,43.875,-121.0625,4.47
27563,43.875,-111.625,4.34
27564,43.875,-107.125,4.21
27565,43.875,-107.0,4.21
27566,43.875,-107.0,4.21
27567,43.875,-107.0,4.21
27568,43.875,-106.9375,4.21
27569,43.875,-106.9375,4.21
27570,43.875,-106.9375,4.21
27571,43.875,-106.9375,4.21
27572,43.90625,-121.25,4.47
27573,43.90625,-121.25,4.47
27574,43.90625,-121.1875,4.47
27575,43.90625,-121.1875,4.47
27576,43.90625,-121.1875,4.47
27577,43.90625,-121.1875,4.47
27578,43.90625,-121.125,4.47
27579,43.90625,-121.125,4.47
27580,43.90625,-121.125,4.47
27581,43.90625,-121.0625,4.47
27582,43.90625,-121.0625,4.47
27583,43.90625,-107.125,4.21
27584,43.90625,-107.0,4.21
27585,43.90625,-107.0,4.21
27586,43.90625,-106.9375,4.21
27587,43.90625,-106.9375,4.21
27588,43.90625,-121.25,4.47
27589,43.90625,-121.25,4.47
27590,43.90625,-121.25,4.47
27591,43.90625,-121.1875,4.47
27592,43.90625,-121.1875,4.47
27593,43.90625,-121.1875,4.47
27594,43.90625,-121.1875,4.47
27595,43.90625,-121.125,4.47
27596,43.90625,-121.125,4.47
27597,43.90625,-121.125,4.47
27598,43.90625,-107.125,4.21
27599,43.90625,-107.0,4.21
27600,43.90625,-107.0,4.21
27601,43.90625,-107.0,4.21
27602,43.90625,-107.0,4.21
27603,43.90625,-101.0625,4.23
27604,43.90625,-101.0,4.23
27605,43.90625,-101.0,4.23
27606,43.9375,-121.3125,4.47
27607,43.9375,-121.25,4.47
27608,43.9375,-121.25,4.47
27609,43.9375,-121.25,4.47
27610,43.9375,-121.25,4.47
27611,43.9375,-121.1875,4.47
27612,43.9375,-121.1875,4.47
27613,43.9375,-121.1875,4.47
27614,43.9375,-121.1875,4.47
27615,43.9375,-121.125,4.47
27616,43.9375,-121.125,4.47
27617,43.9375,-121.125,4.47
27618,43.9375,-107.125,4.21
27619,43.9375,-107.0625,4.21
27620,43.9375,-107.0,4.21
27621,43.9375,-107.0,4.21
27622,43.9375,-107.0,4.21
27623,43.9375,-107.0,4.21
27624,43.9375,-106.9375,4.21
27625,43.9375,-101.0625,4.23
27626,43.9375,-101.0,4.23
27627,43.9375,-122.5,3.89
27628,43.9375,-122.5,3.89
27629,43.9375,-121.3125,4.47
27630,43.9375,-121.25,4.47
27631,43.9375,-121.25,4.47
27632,43.9375,-121.25,4.47
27633,43.9375,-121.25,4.47
27634,43.9375,-121.1875,4.47
27635,43.9375,-121.1875,4.47
27636,43.9375,-121.1875,4.47
27637,43.9375,-121.1875,4.47
27638,43.9375,-121.125,4.47
27639,43.9375,-121.125,4.47
27640,43.9375,-121.125,4.47
27641,43.9375,-107.0625,4.21
27642,43.9375,-107.0,4.21
27643,43.9375,-107.0,4.21
27644,43.9375,-106.9375,4.21
27645,43.9375,-101.0,4.23
27646,43.96875,-121.3125,4.47
27647,43.96875,-121.25,4.47
27648,43.96875,-121.25,4.47
27649,43.96875,-121.25,4.47
27650,43.96875,-121.25,4.47
27651,43.96875,-121.1875,4.47
27652,43.96875,-121.1875,4.47
27653,43.96875,-121.1875,4.47
27654,43.96875,-121.1875,4.47
27655,43.96875,-121.125,4.47
27656,43.96875,-121.125,4.47
27657,43.96875,-107.0625,4.21
27658,43.96875,-107.0625,4.21
27659,43.96875,-107.0625,4.21
27660,43.96875,-107.0,4.21
27661,43.96875,-107.0,4.21
27662,43.96875,-107.0,4.21
27663,43.96875,-106.9375,4.21
27664,43.96875,-106.9375,4.21
27665,43.96875,-121.3125,4.47
27666,43.96875,-121.25,4.47
27667,43.96875,-121.25,4.47
27668,43.96875,-121.25,4.47
27669,43.96875,-121.25,4.47
27670,43.96875,-121.1875,4.47
27671,43.96875,-121.1875,4.47
27672,43.96875,-121.1875,4.47
27673,43.96875,-121.1875,4.47
27674,43.96875,-121.125,4.47
27675,43.96875,-107.0625,4.21
27676,43.96875,-107.0625,4.21
27677,43.96875,-107.0625,4.21
27678,43.96875,-107.0,4.21
27679,43.96875,-107.0,4.21
27680,43.96875,-106.9375,4.21
27681,44.0,-121.25,4.47
27682,44.0,-121.25,4.47
27683,44.0,-121.1875,4.47
27684,44.0,-121.1875,4.47
27685,44.0,-121.1875,4.47
27686,44.0,-121.1875,4.47
27687,44.0,-107.0625,4.21
27688,44.0,-107.0625,4.21
27689,44.0,-107.0625,4.21
27690,44.0,-107.0,4.21
27691,44.0,-106.9375,4.21
27692,44.0,-121.3125,4.47
27693,44.0,-120.875,4.47
27694,44.0,-107.0625,4.21
27695,44.03125,-122.375,3.89
27696,44.03125,-107.0625,4.21
27697,44.03125,-107.0625,4.21
27698,44.0625,-122.3125,4.12
27699,44.0625,-121.4375,4.47
27700,44.0625,-121.4375,4.47
27701,44.0625,-121.375,4.47
27702,44.0625,-109.1875,4.23
27703,44.0625,-109.125,4.23
27704,44.0625,-121.4375,4.47
27705,44.0625,-121.375,4.47
27706,44.0625,-109.1875,4.23
27707,44.0625,-109.1875,4.23
27708,44.0625,-109.1875,4.23
27709,44.0625,-109.1875,4.23
27710,44.0625,-109.125,4.23
27711,44.09375,-121.375,4.47
27712,44.09375,-121.375,4.47
27713,44.09375,-113.4375,4.53
27714,44.09375,-109.25,4.23
27715,44.09375,-109.1875,4.23
27716,44.09375,-109.1875,4.23
27717,44.09375,-109.1875,4.23
27718,44.09375,-109.1875,4.23
27719,44.09375,-121.4375,4.47
27720,44.09375,-121.3125,4.47
27721,44.09375,-121.3125,4.47
27722,44.09375,-109.3125,4.23
27723,44.09375,-109.25,4.23
27724,44.09375,-109.25,4.23
27725,44.09375,-109.25,4.23
27726,44.09375,-109.25,4.23
27727,44.09375,-109.1875,4.23
27728,44.09375,-101.1875,4.23
27729,44.125,-113.4375,4.53
27730,44.125,-109.3125,4.23
27731,44.125,-109.3125,4.23
27732,44.125,-109.25,4.23
27733,44.125,-109.25,4.23
27734,44.125,-109.25,4.23
27735,44.125,-109.25,4.23
27736,44.125,-109.1875,4.23
27737,44.125,-109.1875,4.23
27738,44.125,-109.1875,4.23
27739,44.15625,-109.25,4.23
27740,44.15625,-109.25,4.23
27741,44.15625,-109.1875,4.23
27742,44.15625,-109.1875,4.23
27743,44.15625,-109.1875,4.23
27744,44.15625,-101.0625,4.23
27745,44.15625,-109.25,4.23
27746,44.15625,-109.1875,4.23
27747,44.15625,-109.1875,4.23
27748,44.15625,-109.1875,4.23
27749,44.15625,-101.0,4.23
27750,44.1875,-121.5,4.47
27751,44.1875,-113.5,4.53
27752,44.1875,-109.25,4.23
27753,44.1875,-109.1875,4.23
27754,44.1875,-109.1875,4.23
27755,44.1875,-109.1875,4.23
27756,44.1875,-102.125,4.27
27757,44.1875,-121.5625,4.47
27758,44.1875,-121.5,4.47
27759,44.1875,-121.5,4.47
27760,44.1875,-109.1875,4.23
27761,44.1875,-109.1875,4.23
27762,44.1875,-102.0625,4.27
27763,44.21875,-121.625,4.47
27764,44.21875,-117.625,4.44
27765,44.21875,-102.0625,4.27
27766,44.21875,-102.0625,4.27
27767,44.21875,-113.5625,4.37
27768,44.21875,-109.0625,4.23
27769,44.21875,-109.0625,4.23
27770,44.21875,-101.75,4.27
27771,44.21875,-101.3125,4.23
27772,44.21875,-101.3125,4.23
27773,44.21875,-101.3125,4.23
27774,44.21875,-101.25,4.23
27775,44.25,-113.6875,4.37
27776,44.25,-113.6875,4.37
27777,44.25,-113.6875,4.37
27778,44.25,-109.0625,4.23
27779,44.25,-101.75,4.27
27780,44.25,-101.75,4.27
27781,44.25,-101.6875,4.27
27782,44.25,-101.3125,4.23
27783,44.25,-101.3125,4.23
27784,44.25,-101.25,4.23
27785,44.25,-100.9375,4.23
27786,44.25,-121.625,4.47
27787,44.25,-113.6875,4.37
27788,44.25,-113.6875,4.37
27789,44.25,-113.6875,4.37
27790,44.25,-113.625,4.37
27791,44.25,-109.5,3.89
27792,44.25,-101.75,4.27
27793,44.25,-101.75,4.27
27794,44.25,-101.6875,4.27
27795,44.25,-101.6875,4.27
27796,44.25,-101.6875,4.27
27797,44.28125,-113.75,4.37
27798,44.28125,-113.6875,4.37
27799,44.28125,-113.6875,4.37
27800,44.28125,-113.6875,4.37
27801,44.28125,-109.5,3.89
27802,44.28125,-101.8125,4.27
27803,44.28125,-101.375,4.23
27804,44.28125,-113.6875,4.37
27805,44.28125,-113.6875,4.37
27806,44.28125,-109.5,3.89
27807,44.28125,-109.4375,3.89
27808,44.28125,-109.4375,3.89
27809,44.28125,-109.4375,3.89
27810,44.3125,-113.75,4.37
27811,44.3125,-113.75,4.37
27812,44.3125,-113.6875,4.37
27813,44.3125,-109.4375,3.89
27814,44.3125,-109.4375,3.89
27815,44.3125,-109.4375,3.89
27816,44.3125,-109.375,3.89
27817,44.3125,-109.375,3.89
27818,44.3125,-109.375,3.89
27819,44.3125,-109.3125,4.23
27820,44.3125,-109.3125,4.23
27821,44.3125,-109.3125,4.23
27822,44.3125,-109.3125,4.23
27823,44.3125,-103.375,4.38
27824,44.3125,-101.5,4.23
27825,44.3125,-101.4375,4.23
27826,44.3125,-101.4375,4.23
27827,44.3125,-101.375,4.23
27828,44.3125,-113.75,4.37
27829,44.3125,-113.75,4.37
27830,44.3125,-113.75,4.37
27831,44.3125,-113.125,4.53
27832,44.3125,-109.375,3.89
27833,44.3125,-109.375,3.89
27834,44.3125,-109.375,3.89
27835,44.3125,-109.3125,4.23
27836,44.3125,-109.3125,4.23
27837,44.3125,-109.3125,4.23
27838,44.3125,-109.3125,4.23
27839,44.3125,-109.125,4.23
27840,44.3125,-103.375,4.38
27841,44.34375,-113.75,4.37
27842,44.34375,-113.75,4.37
27843,44.34375,-109.375,3.89
27844,44.34375,-109.375,3.89
27845,44.34375,-109.375,3.89
27846,44.34375,-109.3125,4.23
27847,44.34375,-109.3125,4.23
27848,44.34375,-109.3125,4.23
27849,44.34375,-109.3125,4.23
27850,44.34375,-109.25,4.23
27851,44.34375,-109.25,4.23
27852,44.34375,-109.25,4.23
27853,44.34375,-109.25,4.23
27854,44.34375,-109.125,4.23
27855,44.34375,-109.125,4.23
27856,44.34375,-101.4375,4.23
27857,44.34375,-119.0,4.44
27858,44.34375,-118.5625,4.44
27859,44.34375,-113.75,4.37
27860,44.34375,-109.375,3.89
27861,44.34375,-109.375,3.89
27862,44.34375,-109.3125,4.23
27863,44.34375,-109.3125,4.23
27864,44.34375,-109.3125,4.23
27865,44.34375,-109.3125,4.23
27866,44.34375,-109.25,4.23
27867,44.34375,-109.25,4.23
